pair_id,team_low_id,team_high_id,team_low_code,team_high_code,team_low_name,team_high_name,direct_matches,competitive_matches,friendly_matches,neutral_matches,last_match_date,last_match_score,coverage_status,verification_status,is_group_stage_pair,group_stage_match_no,model_fallback,source_notes
esp-por,esp,por,ESP,POR,西班牙,葡萄牙,42,12,30,5,2025-06-08T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-qat,esp,qat,ESP,QAT,西班牙,卡塔尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
esp-rsa,esp,rsa,ESP,RSA,西班牙,南非,4,3,1,1,2013-11-19T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-sco,esp,sco,ESP,SCO,西班牙,苏格兰,15,10,5,0,2023-10-12T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-sen,esp,sen,ESP,SEN,西班牙,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
esp-sui,esp,sui,ESP,SUI,西班牙,瑞士,27,12,15,4,2024-11-18T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-swe,esp,swe,ESP,SWE,西班牙,瑞典,18,11,7,4,2021-11-14T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-tun,esp,tun,ESP,TUN,西班牙,突尼斯,2,1,1,2,2018-06-09T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-tur,esp,tur,ESP,TUR,西班牙,土耳其,12,10,2,2,2025-11-18T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-uru,esp,uru,ESP,URU,西班牙,乌拉圭,10,3,7,4,2013-06-16T00:00:00Z,2-1,direct_history,verified_from_matches,1,66,direct_h2h,direct_history_from_matches
esp-usa,esp,usa,ESP,USA,西班牙,美国,5,2,3,2,2011-06-04T00:00:00Z,0-4,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
esp-uzb,esp,uzb,ESP,UZB,西班牙,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
fra-ger,fra,ger,FRA,GER,法国,德国,35,9,26,4,2025-06-08T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-gha,fra,gha,FRA,GHA,法国,加纳,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
fra-hai,fra,hai,FRA,HAI,法国,海地,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
fra-irn,fra,irn,FRA,IRN,法国,伊朗,1,0,1,0,1978-05-11T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-irq,fra,irq,FRA,IRQ,法国,伊拉克,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,1,42,contextual_fallback,four_independent_sources_checked_no_record
fra-jor,fra,jor,FRA,JOR,法国,约旦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
fra-jpn,fra,jpn,FRA,JPN,法国,日本,6,4,2,1,2012-10-12T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-kor,fra,kor,FRA,KOR,法国,韩国,3,2,1,1,2006-06-18T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-ksa,fra,ksa,FRA,KSA,法国,沙特阿拉伯,1,1,0,0,1998-06-18T00:00:00Z,4-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-mar,fra,mar,FRA,MAR,法国,摩洛哥,6,4,2,2,2022-12-14T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-mex,fra,mex,FRA,MEX,法国,墨西哥,7,5,2,5,2010-06-17T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-ned,fra,ned,FRA,NED,法国,荷兰,31,12,19,3,2024-06-21T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-nor,fra,nor,FRA,NOR,法国,挪威,16,10,6,0,2014-05-27T00:00:00Z,4-0,direct_history,verified_from_matches,1,61,direct_h2h,direct_history_from_matches
fra-nzl,fra,nzl,FRA,NZL,法国,新西兰,1,1,0,0,2003-06-22T00:00:00Z,5-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-pan,fra,pan,FRA,PAN,法国,巴拿马,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
fra-par,fra,par,FRA,PAR,法国,巴拉圭,5,2,3,1,2017-06-02T00:00:00Z,5-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-por,fra,por,FRA,POR,法国,葡萄牙,27,8,19,4,2024-07-05T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-qat,fra,qat,FRA,QAT,法国,卡塔尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
fra-rsa,fra,rsa,FRA,RSA,法国,南非,5,2,3,1,2022-03-29T00:00:00Z,5-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-sco,fra,sco,FRA,SCO,法国,苏格兰,17,5,12,1,2023-10-17T00:00:00Z,4-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-sen,fra,sen,FRA,SEN,法国,塞内加尔,2,2,0,1,2002-05-31T00:00:00Z,0-1,direct_history,verified_from_matches,1,17,direct_h2h,direct_history_from_matches
fra-sui,fra,sui,FRA,SUI,法国,瑞士,39,8,31,4,2021-06-28T00:00:00Z,3-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-swe,fra,swe,FRA,SWE,法国,瑞典,23,12,11,1,2020-11-17T00:00:00Z,4-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-tun,fra,tun,FRA,TUN,法国,突尼斯,5,1,4,1,2022-11-30T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-tur,fra,tur,FRA,TUR,法国,土耳其,6,3,3,0,2019-10-14T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-uru,fra,uru,FRA,URU,法国,乌拉圭,10,6,4,4,2018-11-20T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-usa,fra,usa,FRA,USA,法国,美国,4,0,4,0,2018-06-09T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
fra-uzb,fra,uzb,FRA,UZB,法国,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-gha,ger,gha,GER,GHA,德国,加纳,4,2,2,2,2026-03-30T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-hai,ger,hai,GER,HAI,德国,海地,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-irn,ger,irn,GER,IRN,德国,伊朗,2,1,1,1,2004-10-09T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-irq,ger,irq,GER,IRQ,德国,伊拉克,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-jor,ger,jor,GER,JOR,德国,约旦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-jpn,ger,jpn,GER,JPN,德国,日本,4,1,3,1,2023-09-09T00:00:00Z,1-4,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-kor,ger,kor,GER,KOR,德国,韩国,4,3,1,2,2018-06-27T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-ksa,ger,ksa,GER,KSA,德国,沙特阿拉伯,3,1,2,1,2018-06-08T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-mar,ger,mar,GER,MAR,德国,摩洛哥,4,2,2,2,1986-06-17T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-mex,ger,mex,GER,MEX,德国,墨西哥,13,6,7,5,2023-10-17T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-ned,ger,ned,GER,NED,德国,荷兰,48,16,32,6,2024-10-14T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-nor,ger,nor,GER,NOR,德国,挪威,21,4,17,0,2017-09-04T00:00:00Z,6-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-nzl,ger,nzl,GER,NZL,德国,新西兰,1,1,0,1,1999-07-28T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-pan,ger,pan,GER,PAN,德国,巴拿马,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-par,ger,par,GER,PAR,德国,巴拉圭,2,1,1,1,2013-08-14T00:00:00Z,3-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-por,ger,por,GER,POR,德国,葡萄牙,20,12,8,5,2025-06-04T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-qat,ger,qat,GER,QAT,德国,卡塔尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-rsa,ger,rsa,GER,RSA,德国,南非,4,0,4,0,2009-09-05T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-sco,ger,sco,GER,SCO,德国,苏格兰,18,9,9,2,2024-06-14T00:00:00Z,5-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-sen,ger,sen,GER,SEN,德国,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
ger-sui,ger,sui,GER,SUI,德国,瑞士,55,8,47,5,2026-03-27T00:00:00Z,3-4,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-swe,ger,swe,GER,SWE,德国,瑞典,37,14,23,2,2018-06-23T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-tun,ger,tun,GER,TUN,德国,突尼斯,3,2,1,1,2005-06-18T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-tur,ger,tur,GER,TUR,德国,土耳其,22,13,9,3,2023-11-18T00:00:00Z,2-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-uru,ger,uru,GER,URU,德国,乌拉圭,11,5,6,5,2011-05-29T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-usa,ger,usa,GER,USA,德国,美国,12,5,7,4,2023-10-14T00:00:00Z,1-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ger-uzb,ger,uzb,GER,UZB,德国,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
gha-hai,gha,hai,GHA,HAI,加纳,海地,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
gha-irn,gha,irn,GHA,IRN,加纳,伊朗,2,0,2,0,1986-02-20T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-irq,gha,irq,GHA,IRQ,加纳,伊拉克,2,0,2,0,1981-08-24T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-jor,gha,jor,GHA,JOR,加纳,约旦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
gha-jpn,gha,jpn,GHA,JPN,加纳,日本,8,2,6,1,2025-11-14T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-kor,gha,kor,GHA,KOR,加纳,韩国,8,3,5,3,2025-11-18T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-ksa,gha,ksa,GHA,KSA,加纳,沙特阿拉伯,5,0,5,1,2017-10-10T00:00:00Z,0-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-mar,gha,mar,GHA,MAR,加纳,摩洛哥,12,10,2,4,2022-01-10T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-mex,gha,mex,GHA,MEX,加纳,墨西哥,3,0,3,3,2023-10-14T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-ned,gha,ned,GHA,NED,加纳,荷兰,3,0,3,0,2014-05-31T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-nor,gha,nor,GHA,NOR,加纳,挪威,1,0,1,0,1995-05-25T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-nzl,gha,nzl,GHA,NZL,加纳,新西兰,1,1,0,1,1983-06-07T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-pan,gha,pan,GHA,PAN,加纳,巴拿马,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,1,21,contextual_fallback,four_independent_sources_checked_no_record
gha-par,gha,par,GHA,PAR,加纳,巴拉圭,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
gha-por,gha,por,GHA,POR,加纳,葡萄牙,2,2,0,2,2022-11-24T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-qat,gha,qat,GHA,QAT,加纳,卡塔尔,1,0,1,1,2020-10-12T00:00:00Z,5-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-rsa,gha,rsa,GHA,RSA,加纳,南非,15,11,4,3,2021-11-14T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-sco,gha,sco,GHA,SCO,加纳,苏格兰,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
gha-sen,gha,sen,GHA,SEN,加纳,塞内加尔,13,7,6,10,2015-03-28T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-sui,gha,sui,GHA,SUI,加纳,瑞士,1,0,1,1,2022-11-17T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-swe,gha,swe,GHA,SWE,加纳,瑞典,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
gha-tun,gha,tun,GHA,TUN,加纳,突尼斯,17,8,9,7,2019-07-08T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-tur,gha,tur,GHA,TUR,加纳,土耳其,2,0,2,1,2013-08-14T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-uru,gha,uru,GHA,URU,加纳,乌拉圭,2,2,0,2,2022-12-02T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-usa,gha,usa,GHA,USA,加纳,美国,5,3,2,3,2023-10-17T00:00:00Z,4-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
gha-uzb,gha,uzb,GHA,UZB,加纳,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-irn,hai,irn,HAI,IRN,海地,伊朗,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-irq,hai,irq,HAI,IRQ,海地,伊拉克,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-jor,hai,jor,HAI,JOR,海地,约旦,1,0,1,1,2021-09-04T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-jpn,hai,jpn,HAI,JPN,海地,日本,1,1,0,0,2017-10-10T00:00:00Z,3-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-kor,hai,kor,HAI,KOR,海地,韩国,1,0,1,0,2013-09-06T00:00:00Z,4-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-ksa,hai,ksa,HAI,KSA,海地,沙特阿拉伯,1,1,0,1,2025-06-15T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-mar,hai,mar,HAI,MAR,海地,摩洛哥,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,1,50,contextual_fallback,four_independent_sources_checked_no_record
hai-mex,hai,mex,HAI,MEX,海地,墨西哥,11,11,0,7,2023-06-29T00:00:00Z,1-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-ned,hai,ned,HAI,NED,海地,荷兰,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-nor,hai,nor,HAI,NOR,海地,挪威,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-nzl,hai,nzl,HAI,NZL,海地,新西兰,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-pan,hai,pan,HAI,PAN,海地,巴拿马,19,4,15,3,2016-03-29T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-par,hai,par,HAI,PAR,海地,巴拉圭,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-por,hai,por,HAI,POR,海地,葡萄牙,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-qat,hai,qat,HAI,QAT,海地,卡塔尔,2,1,1,1,2023-06-25T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-rsa,hai,rsa,HAI,RSA,海地,南非,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-sco,hai,sco,HAI,SCO,海地,苏格兰,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,1,5,contextual_fallback,four_independent_sources_checked_no_record
hai-sen,hai,sen,HAI,SEN,海地,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-sui,hai,sui,HAI,SUI,海地,瑞士,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-swe,hai,swe,HAI,SWE,海地,瑞典,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-tun,hai,tun,HAI,TUN,海地,突尼斯,1,0,1,1,2026-03-28T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-tur,hai,tur,HAI,TUR,海地,土耳其,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
hai-uru,hai,uru,HAI,URU,海地,乌拉圭,3,0,3,0,1974-03-25T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-usa,hai,usa,HAI,USA,海地,美国,19,9,10,0,2025-06-22T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
hai-uzb,hai,uzb,HAI,UZB,海地,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
irn-irq,irn,irq,IRN,IRQ,伊朗,伊拉克,26,20,6,16,2022-01-27T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-jor,irn,jor,IRN,JOR,伊朗,约旦,13,10,3,2,2012-09-05T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-jpn,irn,jpn,IRN,JPN,伊朗,日本,19,16,3,13,2024-02-03T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-kor,irn,kor,IRN,KOR,伊朗,韩国,33,26,7,13,2022-03-24T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-ksa,irn,ksa,IRN,KSA,伊朗,沙特阿拉伯,14,14,0,6,2012-12-09T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-mar,irn,mar,IRN,MAR,伊朗,摩洛哥,3,2,1,2,2018-06-15T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-mex,irn,mex,IRN,MEX,伊朗,墨西哥,3,1,2,2,2007-06-02T00:00:00Z,4-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-ned,irn,ned,IRN,NED,伊朗,荷兰,1,1,0,1,1978-06-03T00:00:00Z,0-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-nor,irn,nor,IRN,NOR,伊朗,挪威,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
irn-nzl,irn,nzl,IRN,NZL,伊朗,新西兰,2,0,2,0,2003-10-12T00:00:00Z,3-0,direct_history,verified_from_matches,1,15,direct_h2h,direct_history_from_matches
irn-pan,irn,pan,IRN,PAN,伊朗,巴拿马,2,0,2,1,2017-11-09T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-par,irn,par,IRN,PAR,伊朗,巴拉圭,1,0,1,0,2002-09-19T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-por,irn,por,IRN,POR,伊朗,葡萄牙,3,3,0,3,2018-06-25T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
irn-qat,irn,qat,IRN,QAT,伊朗,卡塔尔,25,16,9,2,2025-06-05T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
